Scenario,Region,Basin,FU,Constituent,LoadToStream,BasinScale,Units
PREDEV,FI,Nogoa,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Conservation,FS,6.968637397399481,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Cropping,FS,0.29628022281447564,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Forestry,FS,0.7529729126732775,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Grazing,FS,33.23996775597427,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Horticulture,FS,0.0013456371501574002,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Stream,FS,39.097086122148184,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Urban + Other,FS,0.0486020623154376,Manag_Unit_48,kt/yr
PREDEV,FI,Nogoa,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,PN,55.468557441149436,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,PN,0.9240957024226227,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,PN,7.990313299535809,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,PN,227.93369188094218,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,PN,0.00019560130112737117,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,PN,57.80685094526309,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,PN,0.1894891078285884,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,PP,44.64324286666001,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,PP,0.47841051818652175,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,PP,3.0658406752163936,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,PP,107.6985860629082,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,PP,0.00010715566585748395,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,PP,32.750172660034316,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,PP,0.11598825109079842,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,DIN,3.324890572655741,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,DIN,0.6438318010992836,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,DIN,2.977033924212343,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,DIN,51.931111527275434,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,DIN,0.007555715904884171,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,DIN,0.11688781734604171,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,DON,16.248471377883394,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,DON,3.2010957905294246,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,DON,7.740288202952099,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,DON,169.956364998356,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,DON,0.044957187806670386,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,DON,0.5544022346127239,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,DIP,2.5756579127742953,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,DIP,0.4971863384185045,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,DIP,1.1908135696849367,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,DIP,28.326060833059326,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,DIP,0.005623592032846355,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,DIP,0.09102879772744603,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Conservation,DOP,0.5614715824975228,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Cropping,DOP,0.10927077403720821,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Forestry,DOP,0.2381627139369876,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Grazing,DOP,5.665212166611866,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Horticulture,DOP,0.0013562577866528,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Nogoa,Urban + Other,DOP,0.01957056042765222,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Conservation,FS,17.741188192506403,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Cropping,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Forestry,FS,0.17271240530673024,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Grazing,FS,1.309136428675707,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Horticulture,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Stream,FS,1.3115668078690697,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Urban + Other,FS,0.005521432118997862,Manag_Unit_48,kt/yr
PREDEV,FI,Shoalwater,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,PN,73.92690251156183,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,PN,1.0213530253216399,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,PN,7.013445178337452,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,PN,1.0979140345930962,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,PN,0.0029347064133184602,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,PP,23.874984365426762,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,PP,0.23054067252414917,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,PP,2.1351509747861837,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,PP,0.501899275792415,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,PP,0.0008377025518071299,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,DIN,8.379815692636083,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,DIN,0.10841754336328832,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,DIN,8.347863062793602,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,DIN,0.03407332533460475,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,DON,39.14857102687503,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,DON,0.2818856127445505,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,DON,27.32027911459726,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,DON,0.15967700391978512,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,DIP,6.543015175356562,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,DIP,0.04336701734531536,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,DIP,4.553379852432866,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,DIP,0.02659055447964472,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Conservation,DOP,1.397063593385081,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Cropping,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Forestry,DOP,0.008673403469063094,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Grazing,DOP,0.9106759704865742,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Shoalwater,Urban + Other,DOP,0.005685569079350418,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Conservation,FS,5.0059015847381065,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Cropping,FS,0.0009153838901312353,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Forestry,FS,1.1413989071568038,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Grazing,FS,5.2650287935366515,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Horticulture,FS,0.000182143988185125,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Stream,FS,1.9609927367915154,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Sugarcane,FS,0.08245175172817269,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Urban + Other,FS,0.019361121009851098,Manag_Unit_48,kt/yr
PREDEV,FI,Styx,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,PN,27.768346249948262,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,PN,0.004058625925961399,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,PN,6.9967001979616725,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,PN,30.11348373301804,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,PN,7.519701744662413e-05,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,PN,2.463108768297297,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,PN,0.05781429453498983,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,PP,8.883648439665931,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,PP,0.002749549329746209,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,PP,2.2512870808851586,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,PP,8.86563827477279,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,PP,7.123122931394699e-05,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,PP,1.3511328791629336,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,PP,0.014879823020325757,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,DIN,1.182615698636102,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,DIN,0.007355661130108129,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,DIN,0.9842397170288398,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,DIN,20.52358809661438,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,DIN,0.0012951519183216202,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,DIN,0.2222032844711003,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,DIN,0.07632843297524862,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,DON,5.568885997608579,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,DON,0.03391525621810993,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,DON,2.559023264274979,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,DON,67.16810649801069,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,DON,0.005890147380966706,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,DON,1.004245590303845,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,DON,0.3499267958289843,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,DIP,0.922137610249906,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,DIP,0.005756168569867158,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,DIP,0.39369588681153433,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,DIP,11.194684416335123,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,DIP,0.0010158489715807165,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,DIP,0.17446455750775355,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,DIP,0.059788087410827785,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Conservation,DOP,0.19760274381241835,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Cropping,DOP,0.001221831897794072,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Forestry,DOP,0.0787391773623072,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Grazing,DOP,2.238936883267022,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Horticulture,DOP,0.00021431970400826163,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Sugarcane,DOP,0.03670685003957057,Manag_Unit_48,t/yr
PREDEV,FI,Styx,Urban + Other,DOP,0.012658679915319665,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Conservation,FS,0.19895364857288592,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Cropping,FS,0.1224069912733346,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Forestry,FS,0.31472189574209586,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Grazing,FS,5.22002316788894,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Horticulture,FS,0.00036243920340005997,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Stream,FS,13.546231117812036,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Urban + Other,FS,0.024763051835583732,Manag_Unit_48,kt/yr
PREDEV,FI,Theresa,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,PN,1.7902812434333406,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,PN,0.3690701244494738,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,PN,3.1607961375380227,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,PN,32.23119870227411,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,PN,0.00016176404443387566,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,PN,20.565368490277645,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,PN,0.05577083902039915,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,PP,0.7329593862732305,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,PP,0.19653284174282543,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,PP,1.0343311653308849,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,PP,15.638439504280974,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,PP,5.9100270158892e-05,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,PP,9.093337648976169,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,PP,0.02526494534228468,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,DIN,0.27052145969360064,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,DIN,1.1376983245167624,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,DIN,2.0486217098103086,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,DIN,20.436234947762767,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,DIN,0.0028750587247960134,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,DIN,0.12821422182773126,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,DON,1.1178743392663544,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,DON,4.612594133646906,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,DON,5.326416445506804,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,DON,66.88222346540546,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,DON,0.0115070403993463,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,DON,0.5228679187887001,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,DIP,0.21539463916939586,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,DIP,0.908392921453985,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,DIP,0.8194486839241236,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,DIP,11.147037244234248,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,DIP,0.00229985253697503,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,DIP,0.10228534799139148,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Bananas,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Conservation,DOP,0.04364131855589558,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Cropping,DOP,0.18264974027848052,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Dairy,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Forestry,DOP,0.16388973678482474,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Grazing,DOP,2.2294074488468483,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Horticulture,DOP,0.00046007745096898333,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Stream,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Theresa,Urban + Other,DOP,0.020614385807214742,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Bananas,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Conservation,FS,4.487606286737565,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Cropping,FS,0.0025957455898062537,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Dairy,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Forestry,FS,2.901254787195662,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Grazing,FS,0.38815600021821967,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Horticulture,FS,0.004928588971575243,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Stream,FS,0.2534759204453597,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Urban + Other,FS,0.11335760208945976,Manag_Unit_48,kt/yr
PREDEV,FI,Water Park,Bananas,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Conservation,PN,24.42726923141548,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Cropping,PN,0.011038967544470167,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Dairy,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Forestry,PN,28.364933207283173,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Grazing,PN,1.9404286480422952,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Horticulture,PN,0.0018575647164871814,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Stream,PN,0.21158107135627446,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Urban + Other,PN,0.016710358936416703,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Bananas,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Conservation,PP,8.200925136725154,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Cropping,PP,0.005487750132436133,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Dairy,PP,0.0,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Forestry,PP,3.818499979948979,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Grazing,PP,0.6787572579621123,Manag_Unit_48,t/yr
PREDEV,FI,Water Park,Horticulture,PP,0.0007742056244235419,Manag_Unit_48,t/yr
