Region,Basin,BasinScale,DIN,DIP,DON,DOP,FS,PN,PP
FI,Theresa,Manag_Unit_48,29.93335671798846,18.217185911244,66.31366269477083,4.23842729178519,54.25562702037253,122.35611225184506,39.90931195602812
FI,Waterpark,Manag_Unit_48,49.65182815643009,22.273240169406893,114.33310777067314,5.438609989489853,11.860029278896373,63.549771410978714,15.919091558486555
MW,OConnel,Manag_Unit_48,164.6257169561644,34.05499608886163,579.5971810461457,14.47331586104468,207.06205606218276,680.4683285183492,179.03010432906265
MW,Pioneer,Manag_Unit_48,202.54911417215172,36.45583951776228,251.89730736869234,12.928482239131725,103.99012866673827,387.9907746716584,105.26559567846566
MW,PlaneC,Manag_Unit_48,227.41554101912772,134.82909551638235,629.3580066636237,36.613468078099515,78.7891606058299,564.1537597580807,99.01033927127285
MW,Prossie,Manag_Unit_48,180.57598126857516,40.30898090864813,295.84325779758507,15.739782939419536,31.59353308746617,126.57696291487467,36.28787714475889
WT,Barron,Manag_Unit_48,114.98089383883556,12.701976393140045,260.34902745385455,12.890345920652546,141.0280879973388,444.99368087545963,108.74547033598
WT,Daintree,Manag_Unit_48,388.0863773638743,15.81800298640044,563.7653336652326,38.58463497587747,112.29944618151069,981.2527303661784,176.73042700392153
WT,Johnstone,Manag_Unit_48,904.2139409990673,77.61678320270256,605.826658137852,80.92561694606293,335.4724083728682,1750.2508339966375,624.9191828185822
WT,Lower Herbert,Manag_Unit_48,976.4116451455837,46.46198192819744,543.899479446257,41.74542819340608,134.5860331976505,553.7515145528192,121.73214748692952
WT,Mossman,Manag_Unit_48,73.6238373885365,6.27906882654682,84.90103285339084,5.443544655902786,15.218790556538417,55.575173081149984,17.296516622467646
WT,Mulgrave-Russell,Manag_Unit_48,591.0572890187157,34.54217942437405,527.119519654987,51.02494922315252,91.87256472405058,558.3150995767437,130.75679312446937
WT,Murray,Manag_Unit_48,326.63342611004765,29.067826569309418,197.95998427966455,16.8391333841204,33.94750119886489,159.04969858449198,28.8498269490723
WT,Tully,Manag_Unit_48,720.5906893135189,24.665596774778958,452.04667654214666,61.5297083445363,104.4536390330155,448.48710600166027,112.69850495259651
WT,Upper Herbert,Manag_Unit_48,175.42419020655453,18.994303756469428,471.69171320606677,33.33716547624601,223.75953599360304,625.3175076932195,163.47338274554866
