Region,Basin,BasinScale,DIN,DIP,DON,DOP,FS,PN,PP
BM,Baffle,Manag_Unit_48,91.79724876430902,23.706782124852918,353.4329385844825,13.839050641317273,34.31607382492379,125.69886218407622,66.9003849524244
BM,Burnett,Manag_Unit_48,271.2067895890246,59.1663307499653,625.8189550468982,29.661182451531012,1036.6080054213135,3241.266292321582,984.194883715012
BM,Burrum,Manag_Unit_48,81.6385476313813,15.470850987264777,171.35156630755097,7.7313914767575564,18.059659444057488,60.78498941868877,20.322908973272945
BM,Kolan,Manag_Unit_48,97.36493917806172,14.947663408284543,199.83636981176022,8.428545524102537,62.639032631135294,294.2133187400191,94.97897104155618
BM,Mary,Manag_Unit_48,402.05917796456396,48.200730912057516,959.540761539739,37.11204206655751,421.5698015297067,1040.9357782053908,400.02914883965906
BU,Belyando,Manag_Unit_48,31.210957952088446,30.34377699627365,262.4101112266997,12.51187780408507,129.50437347490274,125.5596175602654,97.65889080569617
BU,Black,Manag_Unit_48,57.511748301811096,22.646398124729675,179.48231454071305,8.046917175264912,37.71070339978995,69.08189031646572,26.668598579304344
BU,Bowen Bogie,Manag_Unit_48,267.64081646962825,71.59998852685996,427.9471775269838,27.009796328207266,1771.427924539738,2100.7441374746554,1469.3956017035325
BU,Burdekin Delta,Manag_Unit_48,383.69049934306463,32.72663246511637,70.57167471264634,9.695275495653842,33.71839394843155,88.59909935218344,53.584088146350396
BU,Cape Campaspe,Manag_Unit_48,35.82932047251306,18.110885154227983,235.8353811510885,17.896174345329506,161.98199832091075,340.782511133247,117.35532535867048
BU,Don River,Manag_Unit_48,101.9210875519515,38.5312103214705,178.63173160802918,19.210883113642463,151.1172601925615,286.17508321537326,125.20857475688817
BU,East Burdekin,Manag_Unit_48,53.220733617872085,13.103158607419685,85.12087836573696,5.179629926336145,128.51905955781672,117.65600329515233,109.15894280742697
BU,Haughton,Manag_Unit_48,353.175586375966,55.238661777911716,301.4310431859731,19.086458831326595,100.00103790631867,300.9571280426192,109.44570614700169
BU,Ross,Manag_Unit_48,90.06427084594122,27.92208495262912,179.58617610473542,8.705618155849082,78.38808255147836,160.4858439987171,77.66063061489439
