Region,Basin,BasinScale,DIN,DIP,DON,DOP,FS,PN,PP
BM,Baffle,Basin_35,65.28075571234686,21.851371987178165,190.8727623634537,10.197306927349818,11.686690433779084,47.80410340480249,25.615906448598775
BM,Burnett,Basin_35,122.33336547988414,40.47760747830099,386.60089996263804,20.973148500585907,174.29426855012824,764.4037790249362,245.36532987684336
BM,Burrum,Basin_35,35.83268084097391,8.918593662134755,99.42044908720283,5.212026314331833,8.589130626901202,28.65355391747047,8.265710452476151
BM,Kolan,Basin_35,33.26615320430268,11.267525197953322,103.47137026707257,5.25817842571155,18.771887289827585,98.41412928212081,31.846855906312282
BM,Mary,Basin_35,191.78303673138413,24.684031402423905,561.897002137677,28.28874109386576,86.81821873484182,220.4336682164264,84.23829854490583
BU,Black,Basin_35,34.69297029526444,20.43991673806979,163.5521099822884,7.115199566738989,12.007352159636962,34.52210063219036,10.708679124221431
BU,Burdekin,Basin_35,899.6600028998623,256.1502366756828,2572.9749321884556,163.45734109761932,897.5873891363722,1489.2710581636684,873.3763618543321
BU,Don River,Basin_35,62.37102429917483,31.257485799298944,154.1826998441287,12.77721359058974,23.70297742996528,54.39023954816053,35.34063700697813
BU,Haughton,Basin_35,81.83729937105218,24.845343698101175,198.72606566546483,8.477883823890764,21.511240769256,116.20238562654696,36.19317788616359
BU,Ross,Basin_35,33.200515567813675,18.681522071091496,149.03271314400413,6.8660475100631135,28.089993980539308,90.81739884556494,28.605463681913967
CY,Endeavour River,Basin_35,36.319571694515155,4.76608389480913,208.73435043194416,14.356433026839298,56.11396946182158,265.5375202041309,101.44152354466577
CY,Jacky Jacky Creek,Basin_35,45.49248764461094,3.840841189901156,258.34357061503874,15.662168076706065,10.670181825516728,174.9618096369079,68.047795168248
CY,Jeannie River,Basin_35,31.52176662901202,4.101866326807882,177.00629292682578,11.652169948151863,34.6231075615432,173.77334010305114,98.65770844059976
CY,Lockhart River,Basin_35,39.08743697651482,3.320710769507736,223.45620061395098,13.66338920681995,19.452833917369617,82.99080271346482,28.04924742403985
CY,Normanby River,Basin_35,162.44325581075347,24.307706857275992,879.4389048692819,65.32094487856654,90.21752229042752,452.2482153725378,175.31692406892086
CY,Olive-Pascoe,Basin_35,121.21486333071559,6.506779546079529,437.41075833501975,26.221084232412853,69.86509747241827,413.6275136106611,57.94661075937154
CY,Stewart River,Basin_35,33.51822157266374,2.6751283024127046,179.2019491446492,9.99217223779516,13.38629472670179,72.90521480671406,20.985516547604462
FI,Boyne,Basin_35,29.302845425605184,16.144867642401284,96.97185447832157,3.247441411265977,13.075720003114911,59.091809299888496,27.683445554311437
FI,Calliope,Basin_35,24.538457616879295,13.507564269878038,80.67983564972995,2.7089436862198983,10.089861772729853,49.201747566214756,21.380880941033148
FI,Fitzroy,Basin_35,574.8690288958238,312.9494593381998,1875.2907237038335,62.73419948963906,486.070392989184,1821.812291114799,1104.920080669036
FI,Shoalwater,Basin_35,16.870169624127577,11.166352599614388,66.91041275813663,2.322098536420069,20.540125266476906,83.06254945622734,26.743412991081318
FI,Styx,Basin_35,22.9976260427741,12.751542575856593,76.68999354962615,2.56608048599844,13.476232422839416,67.40358706670366,21.3694072780662
FI,Waterpark,Basin_35,29.123781699815645,17.16101358884958,106.55789302712614,3.584574058877255,8.151374931247648,54.9738190492946,12.854583224692197
MW,OConnel,Basin_35,89.27727629242948,21.44531207403843,457.6385690248462,13.283564432186708,41.02311844941153,151.54091595222573,42.739607543826644
MW,Pioneer,Basin_35,46.704041040656676,10.951227906414655,136.74591612469987,9.296333582130515,33.35826910373504,120.25702113451966,48.34399232077414
MW,PlaneC,Basin_35,85.42472742573018,26.46577385476211,408.73051776062346,12.980792062404515,18.715854542139574,120.2631538520972,26.326946284705127
MW,Prossie,Basin_35,81.38246133938908,19.48388121600791,205.20789754098243,12.303246011248255,14.642699671591743,81.05302449049965,22.164822390428373
WT,Barron,Basin_35,43.10481419644135,5.441596005296568,208.96537911600834,7.9675104539968995,111.78905382056436,336.2994452990904,79.57288279110622
WT,Daintree,Basin_35,324.690444992843,10.18232527238976,475.9486109235752,37.56351328272458,75.5907823563084,774.5989686601972,140.25039436904044
WT,Herbert,Basin_35,222.93073448361645,20.516581749046168,653.7725688297993,66.09168681369441,201.03071243054387,628.684419650133,126.28765222489137
WT,Johnstone,Basin_35,239.79761110909433,18.385291466309283,251.33468140791118,38.17080818733937,119.77240576034283,689.1112764940644,167.53594268510358
WT,Mossman,Basin_35,29.895126123653217,3.06268600596685,57.88031127141525,5.137560889484528,10.64136663412337,35.784143988109406,7.5678715332397015
WT,Mulgrave-Russell,Basin_35,205.30897135385075,13.047839759778874,365.4891428856814,30.626063958487965,45.37195591174209,336.2958689781991,58.91581813278199
WT,Murray,Basin_35,108.78382940206154,3.487355164582452,129.08626171151468,10.878382940206162,19.250536753074,86.59383276302826,11.409332939469882
WT,Tully,Basin_35,259.5936976706258,7.337504149301598,307.3149271510403,31.967535817687136,55.804014728704345,290.20124734820064,52.273103222601804
