Region,Basin,BasinScale,DIN,DIP,DON,DOP,FS,PN,PP
BM,Baffle,Basin_35,91.79724876430902,23.706782124852918,353.4329385844825,13.839050641317273,34.31607382492379,125.69886218407622,66.9003849524244
BM,Burnett,Basin_35,271.2067895890246,59.1663307499653,625.8189550468982,29.661182451531012,1036.6080054213135,3241.266292321582,984.194883715012
BM,Burrum,Basin_35,81.6385476313813,15.470850987264777,171.35156630755097,7.7313914767575564,18.059659444057488,60.78498941868877,20.322908973272945
BM,Kolan,Basin_35,97.36493917806172,14.947663408284543,199.83636981176022,8.428545524102537,62.639032631135294,294.2133187400191,94.97897104155618
BM,Mary,Basin_35,402.05917796456396,48.200730912057516,959.540761539739,37.11204206655751,421.5698015297067,1040.9357782053908,400.02914883965906
BU,Black,Basin_35,57.511748301811096,22.646398124729675,179.48231454071305,8.046917175264912,37.71070339978995,69.08189031646572,26.668598579304344
BU,Burdekin,Basin_35,1311.6865474079789,308.78809248461386,2629.501869020107,193.4271107825415,5784.065252990091,6523.0664681953685,4431.565405076165
BU,Don River,Basin_35,101.9210875519515,38.5312103214705,178.63173160802918,19.210883113642463,151.1172601925615,286.17508321537326,125.20857475688817
BU,Haughton,Basin_35,353.175586375966,55.238661777911716,301.4310431859731,19.086458831326595,100.00103790631867,300.9571280426192,109.44570614700169
BU,Ross,Basin_35,90.06427084594122,27.92208495262912,179.58617610473542,8.705618155849082,78.38808255147836,160.4858439987171,77.66063061489439
CY,Endeavour River,Basin_35,49.71066533798225,8.041773532851286,270.3631617603081,16.494207985108627,90.56082158302986,355.15471028645896,127.58176577977243
CY,Jacky Jacky Creek,Basin_35,47.81618649174776,4.240067873451049,286.1316478160365,16.786065522003558,11.915526444677717,193.27202354929042,70.7863582004979
CY,Jeannie River,Basin_35,33.283978049949226,4.729332210827563,200.15951690301404,12.548753768864648,52.28016960690181,205.561205431928,109.1194076334184
CY,Lockhart River,Basin_35,39.77144342197023,3.444010215133932,229.13069609732588,13.880735711606953,22.412951477666653,84.90599618384907,28.627419850581653
CY,Normanby River,Basin_35,181.41724836935188,34.41427067042795,1300.9076974380334,76.79370003438443,317.99579593586066,734.5839244460955,278.2126348176006
CY,Olive-Pascoe,Basin_35,142.96447696754728,7.726245754617602,522.691314620568,29.623477586981252,86.4236454860073,465.6951490768551,66.97546952880508
CY,Stewart River,Basin_35,33.83413423250521,2.732198421301453,183.81878339081214,10.198420786602844,16.48561577237798,75.79033081042498,21.911839996641667
FI,Boyne,Basin_35,36.15387541143704,26.30584033488657,99.9095119672595,5.965849978066476,43.75381653844511,165.75408923315047,72.95009031386307
FI,Calliope,Basin_35,32.87419368120462,18.19273250201854,83.17455028693335,3.9165970158490144,49.453437771380024,140.5623566905285,63.73725878151394
FI,Fitzroy,Basin_35,751.3898244723157,626.8252587675147,1949.450897986011,145.17868013306784,2724.3689514054195,4681.4441993307455,2777.3958034875614
FI,Shoalwater,Basin_35,17.034805408915453,11.191161494610318,67.02890704501033,2.3402018003629443,44.398394796125174,119.81031114942476,38.22955267363864
FI,Styx,Basin_35,34.096341586236875,16.213703653756067,79.28521250226112,3.5279785396000314,64.3875771370885,178.86162791505024,59.59836803015158
FI,Waterpark,Basin_35,49.65494381436434,22.274074280634533,114.33721870587812,5.43884740794689,12.106092039050882,65.07059041873268,16.2468346430524
MW,OConnel,Basin_35,164.8961661992747,34.09276835946736,580.456784953177,14.498435464059526,230.40501640100314,754.432804979084,196.85275298780942
MW,Pioneer,Basin_35,215.35806007234237,37.40615768813809,262.64286753910994,13.519809932667943,112.42062492657723,424.94191790006806,115.9474585810154
MW,PlaneC,Basin_35,227.42082647182428,134.83019126448474,629.3651668805155,36.61376564704175,85.74656040113103,611.610166955043,105.62654001465026
MW,Prossie,Basin_35,184.4039582866311,41.02601949284334,304.1197526216659,16.11742033924213,47.642855649004744,163.8267678062599,47.62234278274134
WT,Barron,Basin_35,138.7308116274977,15.296225967270834,320.3099595772615,15.820904735674063,218.75884152067704,708.7835420902553,241.91647382405063
WT,Daintree,Basin_35,388.103287567667,15.818760937882965,563.7884105133111,38.58675633882833,123.406671875761,1059.819096551986,192.34802972171792
WT,Herbert,Basin_35,1155.0885228069606,65.72103831021948,1019.7829485026358,75.36885617463189,393.08820193922054,1267.00550932939,307.79216379302363
WT,Johnstone,Basin_35,911.3045611234727,78.12433051311082,611.9254153895326,81.5389624284969,362.1140137621785,1859.893748592278,673.3113947021142
WT,Mossman,Basin_35,75.22007676052498,6.469062828342405,86.99889869549185,5.591244850802981,16.82664065814076,60.79604072915906,19.071419625917827
WT,Mulgrave-Russell,Basin_35,592.7596547224767,34.638418398202326,528.6502233131694,51.163370655634154,98.33070507576569,592.3438495617204,139.0975939906476
WT,Murray,Basin_35,327.9300548704595,29.15309164731043,198.8124731305535,16.902141377682774,34.40944724599265,160.74781082595698,29.171086441965794
WT,Tully,Basin_35,723.816404311532,24.75832734421951,454.43908572173757,61.79620609217883,107.86412946087493,470.31654721142166,116.53732905867864
