FS,PN,PP,DIN
0.03350363868586797,0.0,0.56302044579488,3.6522224126001217
271.1807435979677,1294.0626404010045,420.09641576152956,361.1096383068796
0.9113424637330999,0.2536560782818603,0.11963701487300064,0.6102473517071841
0.0,0.0,0.0,0.0
0.8501550931308915,5.560854991069392,2.2585718265126213,0.8918204701045362
90.13856470022077,351.67811712320884,106.68071468662188,151.43183208644848
0.09892078653438359,0.036450955783329374,0.015300363266537598,0.8063754490593724
31.946958316422972,23.426803732017508,13.034010874861043,0.11350671033338801
0.0,0.0,0.0,0.0
1.4893620620902792,0.3462407063169584,0.12205462639492085,10.167717248323184
