FS,PN,PP,DIN
0.01630792365217086,0.0,0.0,0.05828581816369649
205.5555221274232,1263.5422438952382,405.2359314087456,361.1114494071641
0.07516862279890109,0.02974560787305445,0.016542698656018796,0.2607898696463422
0.0,0.0,0.0,0.0
0.8239343890918467,5.539195738428391,2.2421201392935686,0.7366701672750771
11.260128347474982,84.44203604965251,35.3839311178378,106.48033350135597
0.012890544734552959,0.00678767397802212,0.002391431812941798,0.029939092822988702
22.408549753206252,16.321660865917902,9.337003343239019,0.0
0.0,0.0,0.0,0.0
0.45576398058315365,0.16343195424421103,0.060521286425877306,0.9119339342176876
