Source,MetricType,Scenario,Level,Region,Basin,FU,Constituent,Process,Units,Value
FU,FU,CHANGE,Region,FI,,Cropping,FS,,report,58.67050991464314
FU,FU,CHANGE,Region,FI,,Dairy,FS,,report,0.0
FU,FU,CHANGE,Region,FI,,Forestry,FS,,report,41.62158424520732
FU,FU,CHANGE,Region,FI,,Grazing,FS,,report,876.0112109206098
FU,FU,CHANGE,Region,FI,,Horticulture,FS,,report,0.5458871737708774
FU,FU,CHANGE,Region,FI,,Stream,FS,,report,448.4981768835863
FU,FU,CHANGE,Region,FI,,Sugarcane,FS,,report,0.5959338281224952
FU,FU,CHANGE,Region,FI,,Urban + Other,FS,,report,11.374138441332244
FU,FU,CHANGE,Region,FI,,Bananas,PN,,report,0.0
FU,FU,CHANGE,Region,FI,,Conservation,PN,,report,245.38453212834605
FU,FU,CHANGE,Region,FI,,Cropping,PN,,report,326.2547832316009
FU,FU,CHANGE,Region,FI,,Dairy,PN,,report,0.0
FU,FU,CHANGE,Region,FI,,Forestry,PN,,report,150.89654239264576
FU,FU,CHANGE,Region,FI,,Grazing,PN,,report,1709.8854579039848
FU,FU,CHANGE,Region,FI,,Horticulture,PN,,report,0.26295021385442263
FU,FU,CHANGE,Region,FI,,Stream,PN,,report,554.6444046734466
FU,FU,CHANGE,Region,FI,,Sugarcane,PN,,report,3.445683563425483
FU,FU,CHANGE,Region,FI,,Urban + Other,PN,,report,6.69632218023924
FU,FU,CHANGE,Region,FI,,Bananas,PP,,report,0.0
FU,FU,CHANGE,Region,FI,,Conservation,PP,,report,94.65694148798107
FU,FU,CHANGE,Region,FI,,Cropping,PP,,report,114.58758661600422
FU,FU,CHANGE,Region,FI,,Dairy,PP,,report,0.0
FU,FU,CHANGE,Region,FI,,Forestry,PP,,report,62.66408861056367
FU,FU,CHANGE,Region,FI,,Grazing,PP,,report,952.3324323935509
FU,FU,CHANGE,Region,FI,,Horticulture,PP,,report,0.12504825460163507
FU,FU,CHANGE,Region,FI,,Stream,PP,,report,380.7379698278449
FU,FU,CHANGE,Region,FI,,Sugarcane,PP,,report,3.3558650909583942
FU,FU,CHANGE,Region,FI,,Urban + Other,PP,,report,4.371738743440579
FU,FU,CHANGE,Region,MW,,Bananas,DIN,,report,0.0
FU,FU,CHANGE,Region,MW,,Conservation,DIN,,report,57.52428918366845
FU,FU,CHANGE,Region,MW,,Cropping,DIN,,report,3.267403833503762
FU,FU,CHANGE,Region,MW,,Dairy,DIN,,report,0.0
FU,FU,CHANGE,Region,MW,,Forestry,DIN,,report,14.742658124258977
FU,FU,CHANGE,Region,MW,,Grazing,DIN,,report,193.89332697322106
FU,FU,CHANGE,Region,MW,,Horticulture,DIN,,report,7.086820765574022
FU,FU,CHANGE,Region,MW,,Stream,DIN,,report,18.973065706387924
FU,FU,CHANGE,Region,MW,,Sugarcane,DIN,,report,395.2757852351277
FU,FU,CHANGE,Region,MW,,Urban + Other,DIN,,report,84.40300359427701
FU,FU,CHANGE,Region,MW,,Bananas,FS,,report,0.0
FU,FU,CHANGE,Region,MW,,Conservation,FS,,report,13.579182718099712
FU,FU,CHANGE,Region,MW,,Cropping,FS,,report,0.5376453144172962
FU,FU,CHANGE,Region,MW,,Dairy,FS,,report,0.0
FU,FU,CHANGE,Region,MW,,Forestry,FS,,report,2.817767574616252
FU,FU,CHANGE,Region,MW,,Grazing,FS,,report,44.47112579286374
FU,FU,CHANGE,Region,MW,,Horticulture,FS,,report,1.1713264725048982
FU,FU,CHANGE,Region,MW,,Stream,FS,,report,324.866854578465
FU,FU,CHANGE,Region,MW,,Sugarcane,FS,,report,20.073450664781483
FU,FU,CHANGE,Region,MW,,Urban + Other,FS,,report,13.917525306468637
FU,FU,CHANGE,Region,MW,,Bananas,PN,,report,0.0
FU,FU,CHANGE,Region,MW,,Conservation,PN,,report,180.2909841691257
FU,FU,CHANGE,Region,MW,,Cropping,PN,,report,0.30941993990128197
FU,FU,CHANGE,Region,MW,,Dairy,PN,,report,0.0
FU,FU,CHANGE,Region,MW,,Forestry,PN,,report,54.71020605455788
FU,FU,CHANGE,Region,MW,,Grazing,PN,,report,608.0225370607234
FU,FU,CHANGE,Region,MW,,Horticulture,PN,,report,0.42692403891512126
FU,FU,CHANGE,Region,MW,,Stream,PN,,report,463.3764238643331
FU,FU,CHANGE,Region,MW,,Sugarcane,PN,,report,452.0533307354065
FU,FU,CHANGE,Region,MW,,Urban + Other,PN,,report,0.0
FU,FU,CHANGE,Region,MW,,Bananas,PP,,report,0.0
FU,FU,CHANGE,Region,MW,,Conservation,PP,,report,48.792842512044636
FU,FU,CHANGE,Region,MW,,Cropping,PP,,report,0.06262701600726979
FU,FU,CHANGE,Region,MW,,Dairy,PP,,report,0.0
FU,FU,CHANGE,Region,MW,,Forestry,PP,,report,14.117969652144359
FU,FU,CHANGE,Region,MW,,Grazing,PP,,report,120.39909802017047
FU,FU,CHANGE,Region,MW,,Horticulture,PP,,report,0.13858666431872546
FU,FU,CHANGE,Region,MW,,Stream,PP,,report,193.15533996594453
FU,FU,CHANGE,Region,MW,,Sugarcane,PP,,report,42.92745259293009
FU,FU,CHANGE,Region,MW,,Urban + Other,PP,,report,0.0
FU,FU,CHANGE,Region,WT,,Bananas,DIN,,report,612.8359416333723
FU,FU,CHANGE,Region,WT,,Conservation,DIN,,report,988.0448628766145
FU,FU,CHANGE,Region,WT,,Cropping,DIN,,report,15.317962393380267
FU,FU,CHANGE,Region,WT,,Dairy,DIN,,report,16.1733493735156
FU,FU,CHANGE,Region,WT,,Forestry,DIN,,report,62.936691002108454
FU,FU,CHANGE,Region,WT,,Grazing,DIN,,report,409.8929086437577
FU,FU,CHANGE,Region,WT,,Horticulture,DIN,,report,29.660661266434158
FU,FU,CHANGE,Region,WT,,Stream,DIN,,report,50.81661437100252
FU,FU,CHANGE,Region,WT,,Sugarcane,DIN,,report,1966.547892485949
FU,FU,CHANGE,Region,WT,,Urban + Other,DIN,,report,118.79540533859982
FU,FU,CHANGE,Region,WT,,Bananas,FS,,report,6.981161847026221
FU,FU,CHANGE,Region,WT,,Conservation,FS,,report,274.4269147050242
FU,FU,CHANGE,Region,WT,,Cropping,FS,,report,20.182550674202233
FU,FU,CHANGE,Region,WT,,Dairy,FS,,report,8.584908488054593
FU,FU,CHANGE,Region,WT,,Forestry,FS,,report,17.92873816089195
FU,FU,CHANGE,Region,WT,,Grazing,FS,,report,239.62890218506985
FU,FU,CHANGE,Region,WT,,Horticulture,FS,,report,22.350270740779806
FU,FU,CHANGE,Region,WT,,Stream,FS,,report,522.7908136857485
FU,FU,CHANGE,Region,WT,,Sugarcane,FS,,report,67.5252188971481
FU,FU,CHANGE,Region,WT,,Urban + Other,FS,,report,12.238527871495195
FU,FU,CHANGE,Region,WT,,Bananas,PN,,report,36.611292224644316
FU,FU,CHANGE,Region,WT,,Conservation,PN,,report,2354.632490985983
FU,FU,CHANGE,Region,WT,,Cropping,PN,,report,55.80850515687077
FU,FU,CHANGE,Region,WT,,Dairy,PN,,report,66.84721635410784
FU,FU,CHANGE,Region,WT,,Forestry,PN,,report,90.56194380814918
FU,FU,CHANGE,Region,WT,,Grazing,PN,,report,1720.9449482151713
FU,FU,CHANGE,Region,WT,,Horticulture,PN,,report,64.07650206920918
FU,FU,CHANGE,Region,WT,,Stream,PN,,report,636.6798655059595
FU,FU,CHANGE,Region,WT,,Sugarcane,PN,,report,512.1213538323119
FU,FU,CHANGE,Region,WT,,Urban + Other,PN,,report,38.70922657595346
FU,FU,CHANGE,Region,WT,,Bananas,PP,,report,31.31121221295215
FU,FU,CHANGE,Region,WT,,Conservation,PP,,report,364.3372965659106
FU,FU,CHANGE,Region,WT,,Cropping,PP,,report,29.346229134039522
FU,FU,CHANGE,Region,WT,,Dairy,PP,,report,29.807996895366465
FU,FU,CHANGE,Region,WT,,Forestry,PP,,report,14.674667726116354
FU,FU,CHANGE,Region,WT,,Grazing,PP,,report,437.95371696646004
FU,FU,CHANGE,Region,WT,,Horticulture,PP,,report,28.986522854520924
FU,FU,CHANGE,Region,WT,,Stream,PP,,report,379.6640513503542
FU,FU,CHANGE,Region,WT,,Sugarcane,PP,,report,160.70420097027417
FU,FU,CHANGE,Region,WT,,Urban + Other,PP,,report,8.416357363573349
FU,FU,PREDEV,Region,BM,,Bananas,DIN,,report,0.0
FU,FU,PREDEV,Region,BM,,Conservation,DIN,,report,56.53292080494012
FU,FU,PREDEV,Region,BM,,Cropping,DIN,,report,3.265553967943542
FU,FU,PREDEV,Region,BM,,Dairy,DIN,,report,1.2880464864199506
FU,FU,PREDEV,Region,BM,,Forestry,DIN,,report,53.38321711676464
FU,FU,PREDEV,Region,BM,,Grazing,DIN,,report,251.99172444625086
FU,FU,PREDEV,Region,BM,,Horticulture,DIN,,report,5.462271525481799
FU,FU,PREDEV,Region,BM,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,BM,,Sugarcane,DIN,,report,7.572781813871339
FU,FU,PREDEV,Region,BM,,Urban + Other,DIN,,report,31.849598916269535
FU,FU,PREDEV,Region,BM,,Bananas,FS,,report,0.0
FU,FU,PREDEV,Region,BM,,Conservation,FS,,report,12.628546886898606
FU,FU,PREDEV,Region,BM,,Cropping,FS,,report,0.3640658050043618
FU,FU,PREDEV,Region,BM,,Dairy,FS,,report,0.14433522937229154
FU,FU,PREDEV,Region,BM,,Forestry,FS,,report,7.932312986801311
FU,FU,PREDEV,Region,BM,,Grazing,FS,,report,27.316872573997426
FU,FU,PREDEV,Region,BM,,Horticulture,FS,,report,1.1958716363938204
FU,FU,PREDEV,Region,BM,,Stream,FS,,report,70.52291558689548
FU,FU,PREDEV,Region,BM,,Sugarcane,FS,,report,0.3118368221541991
FU,FU,PREDEV,Region,BM,,Urban + Other,FS,,report,5.7808841936843836
FU,FU,PREDEV,Region,BM,,Bananas,PN,,report,0.0
FU,FU,PREDEV,Region,BM,,Conservation,PN,,report,69.01183912684482
FU,FU,PREDEV,Region,BM,,Cropping,PN,,report,0.21981574637335963
FU,FU,PREDEV,Region,BM,,Dairy,PN,,report,0.5391593643751218
FU,FU,PREDEV,Region,BM,,Forestry,PN,,report,60.11976442346569
FU,FU,PREDEV,Region,BM,,Grazing,PN,,report,168.58137404590826
FU,FU,PREDEV,Region,BM,,Horticulture,PN,,report,0.7044462919563297
FU,FU,PREDEV,Region,BM,,Stream,PN,,report,75.47310504683615
FU,FU,PREDEV,Region,BM,,Sugarcane,PN,,report,1.5273469270448983
FU,FU,PREDEV,Region,BM,,Urban + Other,PN,,report,3.0883911479004587
FU,FU,PREDEV,Region,BM,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,BM,,Conservation,PP,,report,26.215596639604765
FU,FU,PREDEV,Region,BM,,Cropping,PP,,report,0.17098199635620676
FU,FU,PREDEV,Region,BM,,Dairy,PP,,report,0.2579455718618867
FU,FU,PREDEV,Region,BM,,Forestry,PP,,report,16.442087167991414
FU,FU,PREDEV,Region,BM,,Grazing,PP,,report,65.88438227105782
FU,FU,PREDEV,Region,BM,,Horticulture,PP,,report,0.32553743437690674
FU,FU,PREDEV,Region,BM,,Stream,PP,,report,32.73059753804667
FU,FU,PREDEV,Region,BM,,Sugarcane,PP,,report,1.106452124778941
FU,FU,PREDEV,Region,BM,,Urban + Other,PP,,report,1.3023909836306489
FU,FU,PREDEV,Region,BU,,Bananas,DIN,,report,0.0
FU,FU,PREDEV,Region,BU,,Conservation,DIN,,report,245.37891952582365
FU,FU,PREDEV,Region,BU,,Cropping,DIN,,report,2.174864141028337
FU,FU,PREDEV,Region,BU,,Dairy,DIN,,report,0.0
FU,FU,PREDEV,Region,BU,,Forestry,DIN,,report,18.63234157232068
FU,FU,PREDEV,Region,BU,,Grazing,DIN,,report,759.3233829092546
FU,FU,PREDEV,Region,BU,,Horticulture,DIN,,report,2.6991157993973767
FU,FU,PREDEV,Region,BU,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,BU,,Sugarcane,DIN,,report,0.0
FU,FU,PREDEV,Region,BU,,Urban + Other,DIN,,report,14.934113265400118
FU,FU,PREDEV,Region,BU,,Bananas,FS,,report,0.0
FU,FU,PREDEV,Region,BU,,Conservation,FS,,report,118.77544812559718
FU,FU,PREDEV,Region,BU,,Cropping,FS,,report,0.0406032173380038
FU,FU,PREDEV,Region,BU,,Dairy,FS,,report,0.0
FU,FU,PREDEV,Region,BU,,Forestry,FS,,report,9.579890409159463
FU,FU,PREDEV,Region,BU,,Grazing,FS,,report,301.50056613192436
FU,FU,PREDEV,Region,BU,,Horticulture,FS,,report,0.5360974887230775
FU,FU,PREDEV,Region,BU,,Stream,FS,,report,81.21341068555542
FU,FU,PREDEV,Region,BU,,Sugarcane,FS,,report,0.2570238203918722
FU,FU,PREDEV,Region,BU,,Urban + Other,FS,,report,2.0575549505238033
FU,FU,PREDEV,Region,BU,,Bananas,PN,,report,0.0
FU,FU,PREDEV,Region,BU,,Conservation,PN,,report,427.1317965838025
FU,FU,PREDEV,Region,BU,,Cropping,PN,,report,0.07991580354298773
FU,FU,PREDEV,Region,BU,,Dairy,PN,,report,0.0
FU,FU,PREDEV,Region,BU,,Forestry,PN,,report,30.258286597039696
FU,FU,PREDEV,Region,BU,,Grazing,PN,,report,360.92133445173255
FU,FU,PREDEV,Region,BU,,Horticulture,PN,,report,0.35539487675898135
FU,FU,PREDEV,Region,BU,,Stream,PN,,report,67.53248062911068
FU,FU,PREDEV,Region,BU,,Sugarcane,PN,,report,10.40152731112529
FU,FU,PREDEV,Region,BU,,Urban + Other,PN,,report,2.216767721808923
FU,FU,PREDEV,Region,BU,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,BU,,Conservation,PP,,report,166.22236451141947
FU,FU,PREDEV,Region,BU,,Cropping,PP,,report,0.059608344824576366
FU,FU,PREDEV,Region,BU,,Dairy,PP,,report,0.0
FU,FU,PREDEV,Region,BU,,Forestry,PP,,report,17.097200915436087
FU,FU,PREDEV,Region,BU,,Grazing,PP,,report,245.23892544186376
FU,FU,PREDEV,Region,BU,,Horticulture,PP,,report,0.3910237041239873
FU,FU,PREDEV,Region,BU,,Stream,PP,,report,72.14930484338147
FU,FU,PREDEV,Region,BU,,Sugarcane,PP,,report,11.285909851199184
FU,FU,PREDEV,Region,BU,,Urban + Other,PP,,report,1.1292600521654834
FU,FU,PREDEV,Region,CY,,Bananas,DIN,,report,0.05828581816369649
FU,FU,PREDEV,Region,CY,,Conservation,DIN,,report,361.1114494071641
FU,FU,PREDEV,Region,CY,,Cropping,DIN,,report,0.2607898696463422
FU,FU,PREDEV,Region,CY,,Dairy,DIN,,report,0.0
FU,FU,PREDEV,Region,CY,,Forestry,DIN,,report,0.7366701672750771
FU,FU,PREDEV,Region,CY,,Grazing,DIN,,report,106.48033350135597
FU,FU,PREDEV,Region,CY,,Horticulture,DIN,,report,0.029939092822988702
FU,FU,PREDEV,Region,CY,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,CY,,Sugarcane,DIN,,report,0.0
FU,FU,PREDEV,Region,CY,,Urban + Other,DIN,,report,0.9119339342176876
FU,FU,PREDEV,Region,CY,,Bananas,FS,,report,0.01630792365217086
FU,FU,PREDEV,Region,CY,,Conservation,FS,,report,205.5555221274232
FU,FU,PREDEV,Region,CY,,Cropping,FS,,report,0.07516862279890109
FU,FU,PREDEV,Region,CY,,Dairy,FS,,report,0.0
FU,FU,PREDEV,Region,CY,,Forestry,FS,,report,0.8239343890918467
FU,FU,PREDEV,Region,CY,,Grazing,FS,,report,11.260128347474982
FU,FU,PREDEV,Region,CY,,Horticulture,FS,,report,0.012890544734552959
FU,FU,PREDEV,Region,CY,,Stream,FS,,report,22.408549753206252
FU,FU,PREDEV,Region,CY,,Sugarcane,FS,,report,0.0
FU,FU,PREDEV,Region,CY,,Urban + Other,FS,,report,0.45576398058315365
FU,FU,PREDEV,Region,CY,,Bananas,PN,,report,0.0
FU,FU,PREDEV,Region,CY,,Conservation,PN,,report,1263.5422438952382
FU,FU,PREDEV,Region,CY,,Cropping,PN,,report,0.02974560787305445
FU,FU,PREDEV,Region,CY,,Dairy,PN,,report,0.0
FU,FU,PREDEV,Region,CY,,Forestry,PN,,report,5.539195738428391
FU,FU,PREDEV,Region,CY,,Grazing,PN,,report,84.44203604965251
FU,FU,PREDEV,Region,CY,,Horticulture,PN,,report,0.00678767397802212
FU,FU,PREDEV,Region,CY,,Stream,PN,,report,16.321660865917902
FU,FU,PREDEV,Region,CY,,Sugarcane,PN,,report,0.0
FU,FU,PREDEV,Region,CY,,Urban + Other,PN,,report,0.16343195424421103
FU,FU,PREDEV,Region,CY,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,CY,,Conservation,PP,,report,405.2359314087456
FU,FU,PREDEV,Region,CY,,Cropping,PP,,report,0.016542698656018796
FU,FU,PREDEV,Region,CY,,Dairy,PP,,report,0.0
FU,FU,PREDEV,Region,CY,,Forestry,PP,,report,2.2421201392935686
FU,FU,PREDEV,Region,CY,,Grazing,PP,,report,35.3839311178378
FU,FU,PREDEV,Region,CY,,Horticulture,PP,,report,0.002391431812941798
FU,FU,PREDEV,Region,CY,,Stream,PP,,report,9.337003343239019
FU,FU,PREDEV,Region,CY,,Sugarcane,PP,,report,0.0
FU,FU,PREDEV,Region,CY,,Urban + Other,PP,,report,0.060521286425877306
FU,FU,PREDEV,Region,FI,,Bananas,DIN,,report,0.0
FU,FU,PREDEV,Region,FI,,Conservation,DIN,,report,38.347890560810434
FU,FU,PREDEV,Region,FI,,Cropping,DIN,,report,7.358252790158805
FU,FU,PREDEV,Region,FI,,Dairy,DIN,,report,0.0
FU,FU,PREDEV,Region,FI,,Forestry,DIN,,report,68.00789622181885
FU,FU,PREDEV,Region,FI,,Grazing,DIN,,report,521.3979501799156
FU,FU,PREDEV,Region,FI,,Horticulture,DIN,,report,0.13691321062812326
FU,FU,PREDEV,Region,FI,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,FI,,Sugarcane,DIN,,report,0.5971669531721443
FU,FU,PREDEV,Region,FI,,Urban + Other,DIN,,report,6.192322183076175
FU,FU,PREDEV,Region,FI,,Bananas,FS,,report,0.0
FU,FU,PREDEV,Region,FI,,Conservation,FS,,report,39.096763911568516
FU,FU,PREDEV,Region,FI,,Cropping,FS,,report,0.48258578839819505
FU,FU,PREDEV,Region,FI,,Dairy,FS,,report,0.0
FU,FU,PREDEV,Region,FI,,Forestry,FS,,report,15.212685984523288
FU,FU,PREDEV,Region,FI,,Grazing,FS,,report,85.98447637684104
FU,FU,PREDEV,Region,FI,,Horticulture,FS,,report,0.016635629445370333
FU,FU,PREDEV,Region,FI,,Stream,FS,,report,155.99471741606325
FU,FU,PREDEV,Region,FI,,Sugarcane,FS,,report,0.11440506644276723
FU,FU,PREDEV,Region,FI,,Urban + Other,FS,,report,1.0365689231945006
FU,FU,PREDEV,Region,FI,,Bananas,PN,,report,0.0
FU,FU,PREDEV,Region,FI,,Conservation,PN,,report,226.0532829900538
FU,FU,PREDEV,Region,FI,,Cropping,PN,,report,2.095874709083476
FU,FU,PREDEV,Region,FI,,Dairy,PN,,report,0.0
FU,FU,PREDEV,Region,FI,,Forestry,PN,,report,134.73492416615247
FU,FU,PREDEV,Region,FI,,Grazing,PN,,report,596.8175180088997
FU,FU,PREDEV,Region,FI,,Horticulture,PN,,report,0.008242362319444365
FU,FU,PREDEV,Region,FI,,Stream,PN,,report,213.0080754456766
FU,FU,PREDEV,Region,FI,,Sugarcane,PN,,report,0.0
FU,FU,PREDEV,Region,FI,,Urban + Other,PN,,report,2.99199262423076
FU,FU,PREDEV,Region,FI,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,FI,,Conservation,PP,,report,85.99683935151842
FU,FU,PREDEV,Region,FI,,Cropping,PP,,report,0.9390069498223936
FU,FU,PREDEV,Region,FI,,Dairy,PP,,report,0.0
FU,FU,PREDEV,Region,FI,,Forestry,PP,,report,55.193656471829904
FU,FU,PREDEV,Region,FI,,Grazing,PP,,report,351.2601586908512
FU,FU,PREDEV,Region,FI,,Horticulture,PP,,report,0.003935797350685523
FU,FU,PREDEV,Region,FI,,Stream,PP,,report,136.70592932685483
FU,FU,PREDEV,Region,FI,,Sugarcane,PP,,report,0.0
FU,FU,PREDEV,Region,FI,,Urban + Other,PP,,report,2.0050411705386852
FU,FU,PREDEV,Region,MW,,Bananas,DIN,,report,0.0
FU,FU,PREDEV,Region,MW,,Conservation,DIN,,report,57.91811171729484
FU,FU,PREDEV,Region,MW,,Cropping,DIN,,report,0.3109637684244796
FU,FU,PREDEV,Region,MW,,Dairy,DIN,,report,0.0
FU,FU,PREDEV,Region,MW,,Forestry,DIN,,report,14.902809936827841
FU,FU,PREDEV,Region,MW,,Grazing,DIN,,report,168.8476616749019
FU,FU,PREDEV,Region,MW,,Horticulture,DIN,,report,0.3427479975610646
FU,FU,PREDEV,Region,MW,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,MW,,Sugarcane,DIN,,report,44.01321963209566
FU,FU,PREDEV,Region,MW,,Urban + Other,DIN,,report,11.76564742363119
FU,FU,PREDEV,Region,MW,,Bananas,FS,,report,0.0
FU,FU,PREDEV,Region,MW,,Conservation,FS,,report,13.574022786937652
FU,FU,PREDEV,Region,MW,,Cropping,FS,,report,0.0123355174620766
FU,FU,PREDEV,Region,MW,,Dairy,FS,,report,0.0
FU,FU,PREDEV,Region,MW,,Forestry,FS,,report,2.800747789143822
FU,FU,PREDEV,Region,MW,,Grazing,FS,,report,7.674459749811968
FU,FU,PREDEV,Region,MW,,Horticulture,FS,,report,0.013949517238713714
FU,FU,PREDEV,Region,MW,,Stream,FS,,report,70.10432226708464
FU,FU,PREDEV,Region,MW,,Sugarcane,FS,,report,1.668842355872617
FU,FU,PREDEV,Region,MW,,Urban + Other,FS,,report,0.4786530155688613
FU,FU,PREDEV,Region,MW,,Bananas,PN,,report,0.0
FU,FU,PREDEV,Region,MW,,Conservation,PN,,report,180.5752260144872
FU,FU,PREDEV,Region,MW,,Cropping,PN,,report,0.010778037290670847
FU,FU,PREDEV,Region,MW,,Dairy,PN,,report,0.0
FU,FU,PREDEV,Region,MW,,Forestry,PN,,report,54.860995469155256
FU,FU,PREDEV,Region,MW,,Grazing,PN,,report,111.91318254764889
FU,FU,PREDEV,Region,MW,,Horticulture,PN,,report,0.008727921321573844
FU,FU,PREDEV,Region,MW,,Stream,PN,,report,82.07419490139242
FU,FU,PREDEV,Region,MW,,Sugarcane,PN,,report,0.714883092674311
FU,FU,PREDEV,Region,MW,,Urban + Other,PN,,report,0.3249191768830044
FU,FU,PREDEV,Region,MW,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,MW,,Conservation,PP,,report,48.77108571666997
FU,FU,PREDEV,Region,MW,,Cropping,PP,,report,0.004065320958325357
FU,FU,PREDEV,Region,MW,,Dairy,PP,,report,0.0
FU,FU,PREDEV,Region,MW,,Forestry,PP,,report,14.140370698989498
FU,FU,PREDEV,Region,MW,,Grazing,PP,,report,22.862219011184717
FU,FU,PREDEV,Region,MW,,Horticulture,PP,,report,0.005553747629316581
FU,FU,PREDEV,Region,MW,,Stream,PP,,report,39.699781228656725
FU,FU,PREDEV,Region,MW,,Sugarcane,PP,,report,0.21551015396443965
FU,FU,PREDEV,Region,MW,,Urban + Other,PP,,report,0.07975833229008084
FU,FU,PREDEV,Region,WT,,Bananas,DIN,,report,15.22022555916439
FU,FU,PREDEV,Region,WT,,Conservation,DIN,,report,987.8834282314372
FU,FU,PREDEV,Region,WT,,Cropping,DIN,,report,3.8904755235606556
FU,FU,PREDEV,Region,WT,,Dairy,DIN,,report,3.964442648101402
FU,FU,PREDEV,Region,WT,,Forestry,DIN,,report,31.893672290150402
FU,FU,PREDEV,Region,WT,,Grazing,DIN,,report,178.84028527764355
FU,FU,PREDEV,Region,WT,,Horticulture,DIN,,report,4.143310884555923
FU,FU,PREDEV,Region,WT,,Stream,DIN,,report,0.0
FU,FU,PREDEV,Region,WT,,Sugarcane,DIN,,report,156.48762752625316
FU,FU,PREDEV,Region,WT,,Urban + Other,DIN,,report,36.189036179036826
FU,FU,PREDEV,Region,WT,,Bananas,FS,,report,0.6180817948023695
FU,FU,PREDEV,Region,WT,,Conservation,FS,,report,269.5385952884641
FU,FU,PREDEV,Region,WT,,Cropping,FS,,report,0.16362508643483512
FU,FU,PREDEV,Region,WT,,Dairy,FS,,report,0.27836492462868645
FU,FU,PREDEV,Region,WT,,Forestry,FS,,report,16.391129498952882
FU,FU,PREDEV,Region,WT,,Grazing,FS,,report,15.979773743400903
FU,FU,PREDEV,Region,WT,,Horticulture,FS,,report,0.17617562682170665
FU,FU,PREDEV,Region,WT,,Stream,FS,,report,257.6771641278437
FU,FU,PREDEV,Region,WT,,Sugarcane,FS,,report,7.026384472260923
FU,FU,PREDEV,Region,WT,,Urban + Other,FS,,report,1.5370878295586983
FU,FU,PREDEV,Region,WT,,Bananas,PN,,report,0.14968721548048944
FU,FU,PREDEV,Region,WT,,Conservation,PN,,report,2352.5035754811975
FU,FU,PREDEV,Region,WT,,Cropping,PN,,report,0.3569719611442456
FU,FU,PREDEV,Region,WT,,Dairy,PN,,report,2.218212828240032
FU,FU,PREDEV,Region,WT,,Forestry,PN,,report,89.29657273560058
FU,FU,PREDEV,Region,WT,,Grazing,PN,,report,117.56169218740176
FU,FU,PREDEV,Region,WT,,Horticulture,PN,,report,0.3609960764008478
FU,FU,PREDEV,Region,WT,,Stream,PN,,report,332.863426693386
FU,FU,PREDEV,Region,WT,,Sugarcane,PN,,report,1.1704365266585193
FU,FU,PREDEV,Region,WT,,Urban + Other,PN,,report,3.7561592073571597
FU,FU,PREDEV,Region,WT,,Bananas,PP,,report,0.0
FU,FU,PREDEV,Region,WT,,Conservation,PP,,report,362.66090180757396
FU,FU,PREDEV,Region,WT,,Cropping,PP,,report,0.21076506353787774
FU,FU,PREDEV,Region,WT,,Dairy,PP,,report,1.0234148745457208
FU,FU,PREDEV,Region,WT,,Forestry,PP,,report,14.153697764878448
FU,FU,PREDEV,Region,WT,,Grazing,PP,,report,34.0013826162679
FU,FU,PREDEV,Region,WT,,Horticulture,PP,,report,0.1628775319578636
FU,FU,PREDEV,Region,WT,,Stream,PP,,report,160.40805193647697
FU,FU,PREDEV,Region,WT,,Sugarcane,PP,,report,0.74209854535983
FU,FU,PREDEV,Region,WT,,Urban + Other,PP,,report,0.8142597575756638
PROCESS,PROCESS,BASE,Region,BM,,,DIN,PointSource,report,705820.6096890001
PROCESS,PROCESS,BASE,Region,BM,,,DIN,Seepage,report,4683313.07720426
PROCESS,PROCESS,BASE,Region,BM,,,DIN,SurfaceRunoff,report,20779748.223386016
PROCESS,PROCESS,BASE,Region,BM,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BM,,,FS,Gully,report,1632655148.382302
PROCESS,PROCESS,BASE,Region,BM,,,FS,Hillslope,report,5654516038.061522
PROCESS,PROCESS,BASE,Region,BM,,,FS,Streambank,report,10912874174.91162
PROCESS,PROCESS,BASE,Region,BM,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BM,,,PN,Gully,report,1367117.4628705138
PROCESS,PROCESS,BASE,Region,BM,,,PN,Hillslope,report,33065436.917408355
PROCESS,PROCESS,BASE,Region,BM,,,PN,Streambank,report,12997326.909476038
PROCESS,PROCESS,BASE,Region,BM,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BM,,,PP,Gully,report,1101876.4201281532
PROCESS,PROCESS,BASE,Region,BM,,,PP,Hillslope,report,10559742.571346488
PROCESS,PROCESS,BASE,Region,BM,,,PP,Streambank,report,6161199.493539445
